acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0.039794921875,0.00390625,-0.989990234375,-0.024740033300870226,0.014966192984477048,-0.02580904708547573
0.039794921875,0.006591796875,-0.9853515625,-0.02092212692727914,0.01649335553391348,-0.0345138736172634
0.039794921875,0.005859375,-0.988525390625,-0.023060154496490144,0.01695150429874441,-0.030543250988728673
0.041259765625,0.0029296875,-0.98828125,-0.01740965306357534,0.0207694106723355,-0.03390300859748882
0.0380859375,0.00830078125,-0.99072265625,-0.022602005731659217,0.01740965306357534,-0.0310013997535596
0.0419921875,0.0068359375,-0.98876953125,-0.02321287075143379,0.015118909239420691,-0.03619375242164347
0.040771484375,0.006103515625,-0.98779296875,-0.018020518083349917,0.02107484318222278,-0.03481930612715068
0.04052734375,0.0078125,-0.990478515625,-0.01863138310312449,0.018173234338293556,-0.03695733369636169
0.0361328125,0.0068359375,-0.99072265625,-0.020005829397617282,0.013744462944927902,-0.0345138736172634
0.037353515625,0.007080078125,-0.990966796875,-0.01695150429874441,0.015577058004251621,-0.03359757608760154
0.040771484375,0.00634765625,-0.99267578125,-0.021991140711884644,0.016187923024026194,-0.03176498102827782
0.037841796875,0.0029296875,-0.9921875,-0.020158545652560922,0.023823735771208363,-0.035124738637037974
0.0390625,0.006591796875,-0.98974609375,-0.020311261907504565,0.015271625494364336,-0.030848683498615956
0.0419921875,0.008056640625,-1.000244140625,-0.018784099358068133,0.018325950593237203,-0.029932385968954096
0.039794921875,0.005859375,-0.987548828125,-0.01634063927896984,0.01679878804380077,-0.03283399481288332
0.038818359375,0.008544921875,-0.99169921875,-0.0207694106723355,0.01695150429874441,-0.031154116008503242
0.04052734375,0.00390625,-0.993408203125,-0.022602005731659217,0.01740965306357534,-0.030390534733785026
0.0380859375,0.009765625,-0.98974609375,-0.018936815613011776,0.01588249051413891,-0.02871065592940495
0.036865234375,0.008544921875,-0.98779296875,-0.01634063927896984,0.02092212692727914,-0.02871065592940495
0.0390625,0.00927734375,-0.990966796875,-0.020311261907504565,0.01771508557346263,-0.030237818478841383
0.039306640625,0.008544921875,-0.994140625,-0.02489274955581387,0.02046397816244821,-0.033292143577714255
0.03955078125,0.006591796875,-0.9990234375,-0.02107484318222278,0.020311261907504565,-0.030543250988728673
0.03955078125,0.0068359375,-0.9892578125,-0.015271625494364336,0.019700396887729992,-0.0320704135381651
0.04052734375,0.006591796875,-0.990234375,-0.027641642144799448,0.01695150429874441,-0.027641642144799448
0.039794921875,0.005615234375,-0.98876953125,-0.018478666848180846,0.01603520676908255,-0.028099790909630377
0.0380859375,0.009033203125,-0.988037109375,-0.021227559437166425,0.017562369318518987,-0.032528562302996035
0.03857421875,0.006591796875,-0.98974609375,-0.02092212692727914,0.02107484318222278,-0.03237584604805239
0.040283203125,0.0048828125,-0.989501953125,-0.01695150429874441,0.01679878804380077,-0.029779669714010457
0.039794921875,0.0068359375,-0.994873046875,-0.017562369318518987,0.015271625494364336,-0.029474237204123167
0.038818359375,0.005126953125,-0.99853515625,-0.02046397816244821,0.015577058004251621,-0.028557939674461307
0.037353515625,0.004150390625,-0.994140625,-0.021532991947053715,0.017562369318518987,-0.034208441107376114
0.041015625,0.0068359375,-0.9833984375,-0.023518303261321077,0.018936815613011776,-0.030390534733785026
0.039794921875,0.001708984375,-0.991455078125,-0.025350898320644796,0.021532991947053715,-0.027641642144799448
0.041748046875,0.001953125,-0.998046875,-0.024434600790982936,0.018020518083349917,-0.03222312979310875
0.036376953125,0.00732421875,-0.99267578125,-0.025656330830532086,0.02107484318222278,-0.031154116008503242
0.038330078125,0.005126953125,-0.992431640625,-0.01985311314267364,0.017562369318518987,-0.03390300859748882
0.0380859375,0.0068359375,-0.98779296875,-0.021227559437166425,0.020158545652560922,-0.031612264773334176
0.039306640625,0.0048828125,-0.99853515625,-0.01863138310312449,0.0172569368086317,-0.03191769728322146
0.041748046875,0.00390625,-0.986083984375,-0.018478666848180846,0.019089531867955416,-0.030543250988728673
0.03857421875,0.00439453125,-0.992431640625,-0.021685708201997358,0.021685708201997358,-0.031154116008503242
0.040771484375,0.0068359375,-0.996826171875,-0.022449289476715574,0.017562369318518987,-0.029474237204123167
0.03857421875,0.00634765625,-0.98779296875,-0.01954768063278635,0.01588249051413891,-0.03176498102827782
0.037353515625,0.00439453125,-0.986328125,-0.021838424456941,0.01695150429874441,-0.030237818478841383
0.038818359375,0.005126953125,-0.9921875,-0.020311261907504565,0.015424341749307978,-0.028405223419517664
0.039794921875,0.0087890625,-0.988525390625,-0.021991140711884644,0.021991140711884644,-0.03222312979310875
0.03955078125,0.008056640625,-0.992919921875,-0.02092212692727914,0.020158545652560922,-0.032528562302996035
0.037109375,0.007080078125,-0.99609375,-0.020005829397617282,0.017562369318518987,-0.033292143577714255
0.039306640625,0.0068359375,-0.99267578125,-0.018173234338293556,0.018325950593237203,-0.02275472198660286
0.04150390625,0.008544921875,-0.984619140625,-0.021838424456941,0.018173234338293556,-0.03008510222389774
0.03759765625,0.0048828125,-0.990966796875,-0.025198182065701152,0.015271625494364336,-0.03726276620624898
0.04052734375,0.002685546875,-0.993896484375,-0.021227559437166425,0.018173234338293556,-0.03604103616669983
0.0361328125,0.006103515625,-0.9873046875,-0.02367101951626472,0.02061669441739185,-0.03298671106782696
0.0390625,0.00634765625,-0.989501953125,-0.023060154496490144,0.017867801828406273,-0.03145954851839053
0.043212890625,0.0048828125,-0.994384765625,-0.02275472198660286,0.017867801828406273,-0.03390300859748882
0.041259765625,0.00830078125,-0.989013671875,-0.02107484318222278,0.017867801828406273,-0.030543250988728673
0.03662109375,0.0078125,-0.988037109375,-0.02275472198660286,0.019700396887729992,-0.03359757608760154
0.03857421875,0.003662109375,-0.989501953125,-0.0207694106723355,0.020158545652560922,-0.03008510222389774
0.041259765625,0.004638671875,-0.98486328125,-0.02046397816244821,0.015424341749307978,-0.028099790909630377
0.041259765625,0.0068359375,-0.983642578125,-0.021532991947053715,0.01603520676908255,-0.03145954851839053
0.036865234375,0.006103515625,-0.994384765625,-0.022602005731659217,0.01985311314267364,-0.023976452026152003
0.042236328125,0.01025390625,-0.992919921875,-0.01985311314267364,0.01603520676908255,-0.03145954851839053
0.0380859375,0.009765625,-0.9892578125,-0.02107484318222278,0.01954768063278635,-0.03268127855793968
0.04248046875,0.0068359375,-0.98974609375,-0.02504546581075751,0.013133597925153328,-0.0345138736172634
0.040283203125,0.002197265625,-0.988525390625,-0.020311261907504565,0.01954768063278635,-0.03283399481288332
0.0390625,0.001953125,-0.9912109375,-0.021227559437166425,0.021685708201997358,-0.0310013997535596
0.036376953125,0.005126953125,-0.9931640625,-0.021685708201997358,0.018325950593237203,-0.03222312979310875
0.036376953125,0.00537109375,-0.98583984375,-0.02275472198660286,0.019394964377842706,-0.027183493379968515
0.03955078125,0.005615234375,-0.9931640625,-0.019394964377842706,0.018784099358068133,-0.028099790909630377
0.038818359375,0.004150390625,-0.984375,-0.025350898320644796,0.019242248122899062,-0.02733620963491216
0.037353515625,0.0078125,-0.98974609375,-0.01985311314267364,0.02092212692727914,-0.03130683226344689
0.0380859375,0.006103515625,-0.989013671875,-0.020311261907504565,0.01985311314267364,-0.035735603656812547
0.04052734375,0.004638671875,-0.986572265625,-0.02367101951626472,0.01695150429874441,-0.029474237204123167
0.0390625,0.007080078125,-0.984375,-0.028557939674461307,0.02107484318222278,-0.03176498102827782
0.04150390625,0.00732421875,-0.982421875,-0.021838424456941,0.01634063927896984,-0.029474237204123167
0.039306640625,0.00390625,-0.991943359375,-0.02046397816244821,0.012522732905378755,-0.03130683226344689
0.034423828125,0.00634765625,-0.98876953125,-0.020311261907504565,0.019089531867955416,-0.02672534461513759
0.040283203125,0.008544921875,-0.989990234375,-0.018325950593237203,0.014966192984477048,-0.030695967243672316
0.042724609375,0.003662109375,-0.998046875,-0.02275472198660286,0.023976452026152003,-0.0310013997535596
0.037841796875,0.00830078125,-0.98779296875,-0.021227559437166425,0.012064584140547825,-0.03222312979310875
0.03759765625,0.006591796875,-0.991455078125,-0.01954768063278635,0.019089531867955416,-0.03191769728322146
0.0390625,0.005615234375,-0.985107421875,-0.01863138310312449,0.017104220553688057,-0.02779435839974309
0.040283203125,0.00830078125,-0.991455078125,-0.023060154496490144,0.01771508557346263,-0.030390534733785026
0.040283203125,0.00830078125,-0.98779296875,-0.023976452026152003,0.018173234338293556,-0.03145954851839053
0.0419921875,0.005859375,-0.99560546875,-0.02107484318222278,0.018020518083349917,-0.03145954851839053
0.037841796875,0.00732421875,-0.986572265625,-0.01985311314267364,0.016646071788857127,-0.03268127855793968
0.03662109375,0.007080078125,-0.99658203125,-0.024434600790982936,0.015118909239420691,-0.026878060870081228
0.03662109375,0.005126953125,-0.992431640625,-0.01954768063278635,0.018173234338293556,-0.027488925889855804
0.038330078125,0.005615234375,-0.99072265625,-0.022143856966828284,0.013897179199871545,-0.029474237204123167
0.03759765625,0.005126953125,-0.984130859375,-0.017867801828406273,0.02107484318222278,-0.02916880469423588
0.037841796875,0.002197265625,-1.0029296875,-0.017104220553688057,0.021380275692110068,-0.03130683226344689
0.041748046875,0.0078125,-0.98828125,-0.022907438241546504,0.020005829397617282,-0.030390534733785026
0.038330078125,0.008056640625,-0.994384765625,-0.021685708201997358,0.02107484318222278,-0.030543250988728673
0.041015625,0.007080078125,-0.994873046875,-0.020005829397617282,0.0172569368086317,-0.03298671106782696
0.038818359375,0.006103515625,-0.989013671875,-0.022449289476715574,0.018020518083349917,-0.02779435839974309
0.0390625,0.007080078125,-0.99072265625,-0.023518303261321077,0.01588249051413891,-0.0320704135381651
0.0380859375,0.0029296875,-0.9892578125,-0.022907438241546504,0.021227559437166425,-0.03222312979310875
0.03759765625,0.005859375,-0.993408203125,-0.023518303261321077,0.019394964377842706,-0.03634646867658711
0.037841796875,0.004638671875,-0.99853515625,-0.022449289476715574,0.013286314180096973,-0.02779435839974309
0.039306640625,0.010498046875,-0.992431640625,-0.026114479595363012,0.019394964377842706,-0.029932385968954096
0.038330078125,0.00830078125,-0.990234375,-0.023518303261321077,0.014508044219646118,-0.029016088439292237
0.041015625,0.008544921875,-0.98779296875,-0.02580904708547573,0.017562369318518987,-0.03313942732277061
0.0390625,0.004638671875,-0.991455078125,-0.019242248122899062,0.020311261907504565,-0.030695967243672316
0.038330078125,0.00537109375,-0.987060546875,-0.0207694106723355,0.01740965306357534,-0.03695733369636169
0.039794921875,0.004150390625,-0.98583984375,-0.01985311314267364,0.01603520676908255,-0.026572628360193945
0.03857421875,0.006103515625,-0.993896484375,-0.021227559437166425,0.021532991947053715,-0.03176498102827782
0.041259765625,0.004150390625,-0.99267578125,-0.02321287075143379,0.019089531867955416,-0.034361157362319754
0.03857421875,0.005126953125,-0.989501953125,-0.0207694106723355,0.014966192984477048,-0.03283399481288332
0.03515625,0.0087890625,-0.994384765625,-0.023518303261321077,0.015118909239420691,-0.0310013997535596
0.042724609375,0.00732421875,-0.98388671875,-0.021227559437166425,0.015271625494364336,-0.03313942732277061
0.03759765625,0.00341796875,-0.989990234375,-0.021380275692110068,0.015729774259195264,-0.028557939674461307
0.03857421875,0.00537109375,-0.99169921875,-0.019089531867955416,0.02092212692727914,-0.029626953459066813
0.0390625,0.0087890625,-0.986572265625,-0.019394964377842706,0.018478666848180846,-0.028099790909630377
0.037353515625,0.005859375,-0.9853515625,-0.02061669441739185,0.0207694106723355,-0.028557939674461307
0.03466796875,0.00244140625,-0.985595703125,-0.023060154496490144,0.020311261907504565,-0.026114479595363012
0.0380859375,0.000732421875,-0.99365234375,-0.019394964377842706,0.017562369318518987,-0.02825250716457402
0.035400390625,0.006103515625,-0.99267578125,-0.021685708201997358,0.019089531867955416,-0.02412916828109565
0.0380859375,0.003662109375,-0.984375,-0.0207694106723355,0.017562369318518987,-0.029626953459066813
0.03857421875,0.007568359375,-0.989501953125,-0.02367101951626472,0.016187923024026194,-0.027641642144799448
0.03857421875,0.005615234375,-0.98681640625,-0.02596176334041937,0.01603520676908255,-0.02733620963491216
0.0380859375,0.009033203125,-0.992431640625,-0.017867801828406273,0.01588249051413891,-0.030390534733785026
0.041015625,0.002685546875,-0.994140625,-0.019089531867955416,0.018936815613011776,-0.03283399481288332
0.041259765625,0.008544921875,-0.98583984375,-0.01771508557346263,0.01985311314267364,-0.031154116008503242
0.03955078125,0.004638671875,-0.99169921875,-0.018784099358068133,0.018020518083349917,-0.023823735771208363
0.0361328125,0.0068359375,-0.99365234375,-0.023060154496490144,0.014202611709758832,-0.026572628360193945
0.03564453125,0.008056640625,-0.988037109375,-0.022449289476715574,0.018784099358068133,-0.03191769728322146
0.0400390625,0.00634765625,-0.986572265625,-0.021227559437166425,0.019394964377842706,-0.03543017114692526
0.04296875,0.007080078125,-0.992919921875,-0.023365587006377433,0.010690137846055034,-0.027183493379968515
0.043701171875,0.005126953125,-0.9912109375,-0.02107484318222278,0.014660760474589762,-0.030848683498615956
0.041748046875,0.0078125,-0.994140625,-0.02412916828109565,0.019700396887729992,-0.0310013997535596
0.04052734375,0.00390625,-0.98876953125,-0.023518303261321077,0.018020518083349917,-0.035124738637037974
0.042236328125,0.003173828125,-0.993896484375,-0.018173234338293556,0.01679878804380077,-0.030390534733785026
0.037109375,0.00732421875,-0.99462890625,-0.016187923024026194,0.022143856966828284,-0.02596176334041937
0.037109375,0.005126953125,-0.986083984375,-0.0207694106723355,0.018936815613011776,-0.030695967243672316
0.0380859375,0.005859375,-0.991943359375,-0.023060154496490144,0.02107484318222278,-0.03359757608760154
0.035888671875,0.001708984375,-0.989013671875,-0.02107484318222278,0.01634063927896984,-0.030390534733785026
0.037841796875,0.005859375,-0.994384765625,-0.01603520676908255,0.018020518083349917,-0.03008510222389774
0.03564453125,0.00830078125,-0.99072265625,-0.021685708201997358,0.020311261907504565,-0.028863372184348594
0.037109375,0.005126953125,-0.98974609375,-0.02107484318222278,0.01634063927896984,-0.031154116008503242
0.035888671875,0.006103515625,-0.987548828125,-0.022449289476715574,0.01679878804380077,-0.03176498102827782
0.036376953125,0.00537109375,-0.990234375,-0.021380275692110068,0.015729774259195264,-0.02703077712502487
0.038330078125,0.00439453125,-0.98876953125,-0.023518303261321077,0.01679878804380077,-0.03405572485243247
0.039794921875,0.005859375,-0.99658203125,-0.02275472198660286,0.015118909239420691,-0.031612264773334176
0.038818359375,0.007568359375,-0.99267578125,-0.02092212692727914,0.01634063927896984,-0.029474237204123167
0.037109375,0.005126953125,-0.99365234375,-0.020158545652560922,0.019242248122899062,-0.030543250988728673
0.0400390625,0.009521484375,-0.9873046875,-0.02107484318222278,0.02107484318222278,-0.02596176334041937
0.0390625,0.0029296875,-0.99267578125,-0.019089531867955416,0.018784099358068133,-0.03359757608760154
0.040771484375,0.00439453125,-0.9951171875,-0.019700396887729992,0.020005829397617282,-0.030390534733785026
0.04052734375,0.009521484375,-0.989501953125,-0.019089531867955416,0.02107484318222278,-0.030848683498615956
0.038330078125,0.008056640625,-0.98388671875,-0.024740033300870226,0.02412916828109565,-0.03268127855793968
0.043701171875,0.00634765625,-0.987060546875,-0.018478666848180846,0.011911867885604182,-0.030848683498615956
0.03759765625,0.00439453125,-0.9921875,-0.02504546581075751,0.017867801828406273,-0.02825250716457402
0.039794921875,0.006591796875,-0.98828125,-0.02107484318222278,0.01740965306357534,-0.029626953459066813
0.038330078125,0.006103515625,-0.988037109375,-0.01985311314267364,0.013744462944927902,-0.03268127855793968
0.042724609375,0.0087890625,-0.994140625,-0.019700396887729992,0.01695150429874441,-0.030237818478841383
0.041748046875,0.0068359375,-0.99365234375,-0.021532991947053715,0.021532991947053715,-0.030848683498615956
0.03955078125,0.00537109375,-0.990966796875,-0.014049895454815189,0.010995570355942322,-0.029016088439292237
0.0390625,0.004150390625,-0.9892578125,-0.01771508557346263,0.014355327964702475,-0.031154116008503242
0.03759765625,0.00439453125,-0.982421875,-0.017562369318518987,0.01954768063278635,-0.029016088439292237
0.038818359375,0.005126953125,-0.98388671875,-0.022449289476715574,0.01603520676908255,-0.03298671106782696
0.040283203125,0.00390625,-0.98583984375,-0.02061669441739185,0.014966192984477048,-0.0345138736172634
0.039306640625,0.008056640625,-0.992431640625,-0.018936815613011776,0.018325950593237203,-0.028405223419517664
0.038330078125,0.005126953125,-0.995849609375,-0.02458731704592658,0.018325950593237203,-0.03298671106782696
0.035888671875,0.005859375,-0.98291015625,-0.01985311314267364,0.01634063927896984,-0.02916880469423588
0.037353515625,0.010009765625,-0.99072265625,-0.023976452026152003,0.013133597925153328,-0.0320704135381651
0.0361328125,0.00537109375,-0.993896484375,-0.02321287075143379,0.017562369318518987,-0.02580904708547573
0.040283203125,0.0068359375,-0.987060546875,-0.020311261907504565,0.018325950593237203,-0.03405572485243247
0.037841796875,0.0048828125,-0.982666015625,-0.01863138310312449,0.019242248122899062,-0.03604103616669983
0.042724609375,0.008544921875,-0.989501953125,-0.0207694106723355,0.022449289476715574,-0.03008510222389774
0.03662109375,0.009033203125,-0.989990234375,-0.01863138310312449,0.014508044219646118,-0.03222312979310875
0.038330078125,0.004150390625,-0.99365234375,-0.018325950593237203,0.015118909239420691,-0.03481930612715068
0.038818359375,0.003662109375,-0.9921875,-0.022602005731659217,0.014813476729533407,-0.03191769728322146
0.041259765625,0.0068359375,-0.992919921875,-0.021532991947053715,0.014202611709758832,-0.02733620963491216
0.03759765625,0.005859375,-0.98974609375,-0.025350898320644796,0.01649335553391348,-0.03237584604805239
0.039794921875,0.00830078125,-0.9912109375,-0.020311261907504565,0.017104220553688057,-0.033292143577714255
0.03955078125,0.006591796875,-0.99609375,-0.01985311314267364,0.013897179199871545,-0.03222312979310875
0.04052734375,0.005859375,-0.97998046875,-0.024281884536039293,0.02107484318222278,-0.027641642144799448
0.038330078125,0.00732421875,-0.99609375,-0.021227559437166425,0.021838424456941,-0.028863372184348594
0.03955078125,0.003173828125,-0.9921875,-0.02092212692727914,0.018020518083349917,-0.029932385968954096
0.04052734375,0.00634765625,-0.993408203125,-0.018478666848180846,0.016646071788857127,-0.02779435839974309
0.03857421875,0.006591796875,-0.9931640625,-0.02046397816244821,0.021991140711884644,-0.02703077712502487
0.041748046875,0.006591796875,-0.991455078125,-0.022449289476715574,0.01679878804380077,-0.02871065592940495
0.038818359375,0.008056640625,-0.992431640625,-0.01603520676908255,0.019242248122899062,-0.03527745489198161
0.03515625,0.006103515625,-0.992431640625,-0.01985311314267364,0.0172569368086317,-0.03390300859748882
0.03857421875,0.004638671875,-0.994384765625,-0.02107484318222278,0.018173234338293556,-0.03298671106782696
0.03857421875,0.0107421875,-0.996337890625,-0.023060154496490144,0.014355327964702475,-0.03466658987220704
0.037841796875,0.004638671875,-0.9912109375,-0.01985311314267364,0.022907438241546504,-0.033444859832657894
0.0390625,0.00830078125,-0.99169921875,-0.018325950593237203,0.018020518083349917,-0.028099790909630377
0.03759765625,0.0107421875,-0.994873046875,-0.018784099358068133,0.01603520676908255,-0.029932385968954096
0.041015625,0.007080078125,-0.995849609375,-0.022449289476715574,0.020311261907504565,-0.031154116008503242
0.040283203125,0.009765625,-0.99072265625,-0.023823735771208363,0.01771508557346263,-0.031612264773334176
0.04150390625,0.005615234375,-0.9912109375,-0.021532991947053715,0.01954768063278635,-0.034361157362319754
0.03759765625,0.00537109375,-0.994140625,-0.01771508557346263,0.014813476729533407,-0.030237818478841383
0.04052734375,0.005126953125,-0.986083984375,-0.018325950593237203,0.019242248122899062,-0.031154116008503242
0.041748046875,0.00732421875,-0.98779296875,-0.0207694106723355,0.01649335553391348,-0.029779669714010457
0.040771484375,0.006591796875,-0.98583984375,-0.021227559437166425,0.018784099358068133,-0.030543250988728673
0.04052734375,0.000732421875,-0.985595703125,-0.023518303261321077,0.020005829397617282,-0.03375029234254518
0.035400390625,0.007568359375,-0.9970703125,-0.018020518083349917,0.014049895454815189,-0.03191769728322146
0.03759765625,0.006591796875,-0.9912109375,-0.021838424456941,0.014813476729533407,-0.031154116008503242
0.039306640625,0.0068359375,-0.987548828125,-0.019089531867955416,0.020005829397617282,-0.03008510222389774
0.0361328125,0.005859375,-0.993408203125,-0.01603520676908255,0.02061669441739185,-0.02794707465468673
0.038818359375,0.0048828125,-0.988037109375,-0.02489274955581387,0.01954768063278635,-0.030237818478841383
0.0380859375,0.0078125,-0.98779296875,-0.025350898320644796,0.02275472198660286,-0.030695967243672316
0.04248046875,0.005859375,-0.9951171875,-0.02321287075143379,0.018936815613011776,-0.03130683226344689
0.040771484375,0.003173828125,-0.99072265625,-0.019700396887729992,0.015577058004251621,-0.030695967243672316
0.038818359375,0.00537109375,-0.98681640625,-0.017104220553688057,0.015424341749307978,-0.028099790909630377
0.042724609375,0.00927734375,-0.98779296875,-0.022296573221771927,0.017562369318518987,-0.031154116008503242
0.042236328125,0.0048828125,-0.9931640625,-0.019089531867955416,0.017104220553688057,-0.030543250988728673
0.038818359375,0.0048828125,-0.984130859375,-0.02061669441739185,0.01740965306357534,-0.03008510222389774
0.040283203125,0.00634765625,-0.99560546875,-0.018784099358068133,0.01954768063278635,-0.03466658987220704
0.038818359375,0.0029296875,-0.9873046875,-0.01634063927896984,0.021991140711884644,-0.029016088439292237
0.03662109375,0.0087890625,-0.992919921875,-0.021685708201997358,0.014049895454815189,-0.03008510222389774
0.037353515625,0.009521484375,-0.994384765625,-0.0207694106723355,0.01954768063278635,-0.03588831991175619
0.040771484375,0.00732421875,-0.9931640625,-0.017562369318518987,0.020311261907504565,-0.035124738637037974
0.0390625,0.008544921875,-0.989501953125,-0.022143856966828284,0.014660760474589762,-0.030390534733785026
0.0400390625,0.006591796875,-0.996337890625,-0.017562369318518987,0.021227559437166425,-0.03191769728322146
0.038818359375,0.0068359375,-0.990966796875,-0.02046397816244821,0.011759151630660538,-0.025656330830532086
0.038818359375,0.00439453125,-0.98828125,-0.026572628360193945,0.018173234338293556,-0.0310013997535596
0.04052734375,0.0078125,-0.991455078125,-0.023060154496490144,0.02321287075143379,-0.02596176334041937
0.041015625,0.0068359375,-0.983154296875,-0.01985311314267364,0.01771508557346263,-0.03390300859748882
0.038818359375,0.0078125,-0.9912109375,-0.01695150429874441,0.01679878804380077,-0.0320704135381651
0.038818359375,0.00634765625,-0.989501953125,-0.022296573221771927,0.019700396887729992,-0.02672534461513759
0.03955078125,0.005126953125,-0.996337890625,-0.018784099358068133,0.0172569368086317,-0.028099790909630377
0.038818359375,0.0068359375,-0.9873046875,-0.02061669441739185,0.013897179199871545,-0.030695967243672316
0.041259765625,0.007080078125,-0.989501953125,-0.012675449160322398,0.01588249051413891,-0.03375029234254518
0.038818359375,0.008544921875,-0.991943359375,-0.021227559437166425,0.015729774259195264,-0.02871065592940495
0.039794921875,0.009521484375,-0.993408203125,-0.01695150429874441,0.0172569368086317,-0.030237818478841383
0.040283203125,0.006103515625,-0.99267578125,-0.02061669441739185,0.021991140711884644,-0.02871065592940495
0.041259765625,0.00927734375,-0.99462890625,-0.021380275692110068,0.010079272826280461,-0.03604103616669983
0.0400390625,0.003662109375,-0.9951171875,-0.02489274955581387,0.015424341749307978,-0.029321520949179523
0.03759765625,0.006103515625,-0.9931640625,-0.022143856966828284,0.01588249051413891,-0.028863372184348594
0.038818359375,0.007568359375,-0.9921875,-0.023518303261321077,0.019242248122899062,-0.03191769728322146
0.03515625,0.007568359375,-0.988037109375,-0.022296573221771927,0.014966192984477048,-0.03008510222389774
0.039306640625,0.005859375,-0.98779296875,-0.019089531867955416,0.0172569368086317,-0.03313942732277061
0.039794921875,0.0048828125,-0.991455078125,-0.014508044219646118,0.013133597925153328,-0.031612264773334176
0.038330078125,0.006103515625,-0.993408203125,-0.022602005731659217,0.018325950593237203,-0.028557939674461307
0.038330078125,0.002685546875,-0.990478515625,-0.022143856966828284,0.010231989081224104,-0.030390534733785026
0.03955078125,0.006103515625,-0.994873046875,-0.024740033300870226,0.018020518083349917,-0.02794707465468673
0.03662109375,0.010498046875,-0.991455078125,-0.01740965306357534,0.013897179199871545,-0.027641642144799448
0.040283203125,0.005859375,-0.990966796875,-0.02412916828109565,0.014813476729533407,-0.029321520949179523
0.038330078125,0.00439453125,-0.9921875,-0.028405223419517664,0.014049895454815189,-0.028405223419517664
0.037841796875,0.00537109375,-0.983154296875,-0.02550361457558844,0.022143856966828284,-0.030237818478841383
0.036865234375,0.0048828125,-0.99267578125,-0.02672534461513759,0.018020518083349917,-0.029932385968954096
0.037841796875,0.004150390625,-0.983642578125,-0.021838424456941,0.01588249051413891,-0.028557939674461307
0.042724609375,0.0048828125,-0.98828125,-0.020005829397617282,0.015118909239420691,-0.03878992875568541
0.039794921875,0.007080078125,-0.982666015625,-0.02458731704592658,0.019394964377842706,-0.029779669714010457
0.03759765625,0.0087890625,-0.99072265625,-0.02107484318222278,0.018325950593237203,-0.029321520949179523
0.03759765625,0.007568359375,-0.992431640625,-0.02275472198660286,0.012522732905378755,-0.03466658987220704
0.037353515625,0.005126953125,-0.984619140625,-0.01985311314267364,0.015271625494364336,-0.03313942732277061
0.038818359375,0.0029296875,-0.990234375,-0.02412916828109565,0.019242248122899062,-0.03008510222389774
0.039794921875,0.007080078125,-0.987548828125,-0.025656330830532086,0.015271625494364336,-0.02703077712502487
0.04150390625,0.00732421875,-0.9912109375,-0.022449289476715574,0.018020518083349917,-0.028557939674461307
0.03857421875,0.00732421875,-0.985595703125,-0.019089531867955416,0.013897179199871545,-0.030695967243672316
0.039794921875,0.00244140625,-0.990478515625,-0.018936815613011776,0.017867801828406273,-0.028863372184348594
0.041015625,0.00537109375,-0.993896484375,-0.023060154496490144,0.019242248122899062,-0.028557939674461307
0.0361328125,0.005126953125,-0.986083984375,-0.01771508557346263,0.01634063927896984,-0.03176498102827782
0.04296875,0.00439453125,-0.98876953125,-0.018173234338293556,0.01679878804380077,-0.03237584604805239
0.037109375,0.006591796875,-0.98388671875,-0.026114479595363012,0.011911867885604182,-0.0310013997535596
0.03955078125,0.009521484375,-0.98876953125,-0.018325950593237203,0.018784099358068133,-0.034361157362319754
0.038818359375,0.004150390625,-0.992431640625,-0.02733620963491216,0.01695150429874441,-0.0320704135381651
0.039794921875,0.00732421875,-0.98828125,-0.01954768063278635,0.012217300395491468,-0.02779435839974309
0.040283203125,0.00390625,-0.989990234375,-0.016187923024026194,0.01740965306357534,-0.033444859832657894
0.0390625,0.002685546875,-0.9921875,-0.02367101951626472,0.018020518083349917,-0.0320704135381651
0.0380859375,0.00341796875,-0.996826171875,-0.019700396887729992,0.013591746689984257,-0.03176498102827782
0.038818359375,0.001708984375,-0.994140625,-0.021227559437166425,0.012522732905378755,-0.028557939674461307
0.03857421875,0.007080078125,-0.98828125,-0.019242248122899062,0.01863138310312449,-0.03145954851839053
0.039794921875,0.00732421875,-0.98583984375,-0.024740033300870226,0.01634063927896984,-0.03405572485243247
0.037841796875,0.007080078125,-0.99267578125,-0.021991140711884644,0.014813476729533407,-0.02871065592940495
0.0400390625,0.0068359375,-0.98779296875,-0.02046397816244821,0.014049895454815189,-0.02733620963491216
0.039306640625,0.009521484375,-0.987548828125,-0.026267195850306655,0.015118909239420691,-0.025350898320644796
0.036865234375,0.007080078125,-0.989501953125,-0.024281884536039293,0.01634063927896984,-0.032528562302996035
0.039794921875,0.005859375,-0.99560546875,-0.020158545652560922,0.016187923024026194,-0.03191769728322146
0.039306640625,0.0068359375,-0.990966796875,-0.022449289476715574,0.017867801828406273,-0.035124738637037974
0.037353515625,0.008056640625,-0.986083984375,-0.022907438241546504,0.016646071788857127,-0.03527745489198161
0.039306640625,0.007568359375,-0.9931640625,-0.021532991947053715,0.012675449160322398,-0.03604103616669983
0.03955078125,0.0048828125,-0.988525390625,-0.022907438241546504,0.018478666848180846,-0.029626953459066813
0.0361328125,0.006103515625,-0.9833984375,-0.02061669441739185,0.017867801828406273,-0.03481930612715068
